System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:29:13,1.20024,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
19:29:54,83.56211,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
19:30:14,122.0975,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
19:30:44,182.0071,Dog,6,5,0,0,5,0,0,0,6,6,6,0,0,0,3,2,4,2,0,0,0,1,
19:30:44,182.5947,Dog,6,5,0,0,0,5,0,0,6,6,6,5,0,0,3,2,4,2,0,0,0,1,
19:30:51,196.7359,Dog,7,6,1,0,0,5,0,0,7,6,6,5,0,0,3,3,4,3,0,0,0,1,
19:30:53,201.0191,Dog,7,2,1,0,0,1,0,0,7,6,6,5,0,0,1,1,4,3,0,4,0,1,
19:31:31,276.1348,Dog,7,2,1,0,0,0,1,0,7,6,6,5,1,0,1,1,4,3,0,4,0,1,
19:31:32,279.2253,Dog,7,2,0,1,0,0,1,0,7,7,6,5,1,0,1,1,4,3,0,4,0,1,
19:31:52,317.7507,Dog,7,2,0,0,1,0,1,0,7,7,7,5,1,0,1,1,4,3,0,4,0,1,
19:31:55,323.922,Dog,7,1,0,0,0,0,1,0,7,7,7,5,1,0,1,0,4,3,0,5,0,1,
19:32:40,413.6083,Dog,7,1,0,0,0,0,0,1,7,7,7,5,1,1,1,0,4,3,0,5,0,1,
19:32:41,416.0497,Dog,7,0,0,0,0,0,0,0,7,7,7,5,1,1,0,0,4,3,0,5,1,1,
