System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:29:13,1.20024,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
19:29:33,41.08715,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
19:29:53,81.12517,Chicken,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
19:29:59,92.45494,Chicken,6,5,0,0,5,0,0,0,6,6,6,0,0,0,2,3,2,4,0,0,0,1,
19:30:13,121.0996,Chicken,6,5,0,0,0,5,0,0,6,6,6,5,0,0,2,3,2,4,0,0,0,1,
19:30:26,146.5311,Chicken,9,8,3,0,0,5,0,0,9,6,6,5,0,0,4,4,4,5,0,0,0,1,
19:30:35,164.9115,Chicken,9,7,2,0,0,5,0,0,9,6,6,5,0,0,3,4,4,5,0,0,0,2,
19:30:38,170.339,Chicken,9,5,2,0,0,3,0,0,9,6,6,5,0,0,2,3,4,5,2,0,0,2,
19:30:46,186.5819,Chicken,9,5,0,2,0,3,0,0,9,8,6,5,0,0,2,3,4,5,2,0,0,2,
19:30:53,201.0886,Chicken,9,5,0,2,0,0,3,0,9,8,6,5,3,0,2,3,4,5,2,0,0,2,
19:31:6,226.5497,Chicken,9,5,0,0,2,0,3,0,9,8,8,5,3,0,2,3,4,5,2,0,0,2,
19:31:17,248.0803,Chicken,9,4,0,0,1,0,3,0,9,8,8,5,3,0,1,3,4,5,3,0,0,2,
19:31:26,266.5581,Chicken,9,4,0,0,0,1,3,0,9,8,8,6,3,0,1,3,4,5,3,0,0,2,
19:31:43,301.0984,Chicken,9,4,0,0,0,1,0,3,9,8,8,6,3,3,1,3,4,5,3,0,0,2,
19:31:44,302.0129,Chicken,9,3,0,0,0,1,0,2,9,8,8,6,3,3,1,2,4,5,3,0,1,2,
19:31:44,303.0463,Chicken,9,2,0,0,0,1,0,1,9,8,8,6,3,3,0,2,4,5,3,0,2,2,
19:31:45,305.0271,Chicken,9,1,0,0,0,1,0,0,9,8,8,6,3,3,0,1,4,5,3,0,3,2,
19:32:6,346.5166,Chicken,9,1,0,0,0,0,1,0,9,8,8,6,4,3,0,1,4,5,3,0,3,2,
19:32:56,446.5622,Chicken,9,1,0,0,0,0,0,1,9,8,8,6,4,4,0,1,4,5,3,0,3,2,
19:32:57,447.4921,Chicken,9,0,0,0,0,0,0,0,9,8,8,6,4,4,0,0,4,5,3,0,4,2,
