System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:49:31,1.202295,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
20:49:55,50.29803,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,1,4,2,4,0,0,0,1,
20:50:12,83.61376,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,1,4,2,4,0,0,0,1,
20:50:23,104.7642,Fox,6,4,0,4,0,0,0,0,6,5,0,0,0,0,1,3,2,4,0,0,0,2,
20:50:32,122.1094,Fox,6,4,0,0,4,0,0,0,6,5,4,0,0,0,1,3,2,4,0,0,0,2,
20:50:56,171.843,Fox,8,6,2,0,4,0,0,0,8,5,4,0,0,0,2,4,3,5,0,0,0,2,
20:51:2,182.6507,Fox,8,6,2,0,0,4,0,0,8,5,4,4,0,0,2,4,3,5,0,0,0,2,
20:51:6,190.1026,Fox,8,5,2,0,0,3,0,0,8,5,4,4,0,0,2,3,3,5,0,0,0,3,
20:51:11,200.991,Fox,8,2,2,0,0,0,0,0,8,5,4,4,0,0,1,1,3,5,1,2,0,3,
20:51:38,254.37,Fox,8,2,0,2,0,0,0,0,8,7,4,4,0,0,1,1,3,5,1,2,0,3,
20:51:57,292.834,Fox,8,2,0,0,2,0,0,0,8,7,6,4,0,0,1,1,3,5,1,2,0,3,
20:52:0,299.0723,Fox,8,0,0,0,0,0,0,0,8,7,6,4,0,0,0,0,3,5,1,4,0,3,
