System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:49:31,1.202295,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
20:50:20,98.59984,Cow,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
20:50:43,144.1591,Cow,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
20:51:12,203.3872,Cow,6,5,0,0,5,0,0,0,6,6,6,0,0,0,2,3,3,3,0,1,0,0,
20:51:18,215.5735,Cow,6,5,0,0,0,5,0,0,6,6,6,5,0,0,2,3,3,3,0,1,0,0,
20:51:21,220.27,Cow,6,4,0,0,0,4,0,0,6,6,6,5,0,0,2,2,3,3,0,1,0,1,
20:51:45,268.2915,Cow,7,5,1,0,0,4,0,0,7,6,6,5,0,0,2,3,3,4,0,1,0,1,
20:51:45,268.8117,Cow,7,4,1,0,0,3,0,0,7,6,6,5,0,0,2,2,3,4,0,1,0,2,
20:51:47,273.363,Cow,7,3,1,0,0,2,0,0,7,6,6,5,0,0,1,2,3,4,0,1,0,3,
20:52:14,326.0964,Cow,7,3,1,0,0,0,2,0,7,6,6,5,2,0,1,2,3,4,0,1,0,3,
20:52:34,365.9623,Cow,7,3,0,1,0,0,2,0,7,7,6,5,2,0,1,2,3,4,0,1,0,3,
20:52:42,382.8405,Cow,7,2,0,1,0,0,1,0,7,7,6,5,2,0,1,1,3,4,0,1,0,4,
20:52:57,411.3081,Cow,7,2,0,0,1,0,1,0,7,7,7,5,2,0,1,1,3,4,0,1,0,4,
20:53:32,482.799,Cow,7,2,0,0,0,1,1,0,7,7,7,6,2,0,1,1,3,4,0,1,0,4,
20:53:35,488.5568,Cow,7,2,0,0,0,1,0,1,7,7,7,6,2,1,1,1,3,4,0,1,0,4,
20:53:36,490.0255,Cow,7,1,0,0,0,1,0,0,7,7,7,6,2,1,0,1,3,4,0,1,1,4,
20:54:27,593.3062,Cow,7,1,0,0,0,0,1,0,7,7,7,6,3,1,0,1,3,4,0,1,1,4,
20:55:49,755.8029,Cow,7,1,0,0,0,0,0,1,7,7,7,6,3,2,0,1,3,4,0,1,1,4,
20:55:50,758.2329,Cow,7,0,0,0,0,0,0,0,7,7,7,6,3,2,0,0,3,4,0,1,2,4,
