System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:49:31,1.202295,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
20:50:8,76.15708,Pig,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
20:50:26,111.1579,Pig,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
20:50:27,113.1301,Pig,6,5,0,0,5,0,0,0,6,6,6,0,0,0,2,3,2,4,0,0,0,1,
20:50:54,166.1496,Pig,6,5,0,0,0,5,0,0,6,6,6,5,0,0,2,3,2,4,0,0,0,1,
20:51:1,180.6606,Pig,6,4,0,0,0,4,0,0,6,6,6,5,0,0,2,2,2,4,0,1,0,1,
20:51:9,196.6367,Pig,6,3,0,0,0,3,0,0,6,6,6,5,0,0,2,1,2,4,0,1,0,2,
20:51:36,251.1075,Pig,6,3,0,0,0,0,3,0,6,6,6,5,3,0,2,1,2,4,0,1,0,2,
20:52:33,363.6883,Pig,6,2,0,0,0,0,2,0,6,6,6,5,3,0,1,1,2,4,0,1,0,3,
20:52:39,376.0724,Pig,6,2,0,0,0,0,0,2,6,6,6,5,3,2,1,1,2,4,0,1,0,3,
20:52:39,377.038,Pig,6,1,0,0,0,0,0,1,6,6,6,5,3,2,1,0,2,4,0,1,1,3,
20:52:41,381.0377,Pig,6,0,0,0,0,0,0,0,6,6,6,5,3,2,0,0,2,4,0,1,2,3,
