System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:53:57,1.200633,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:54:39,83.63458,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
19:54:58,122.1805,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
19:55:29,182.5998,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
19:55:30,185.2882,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,4,4,4,4,0,0,0,0,
19:55:33,192.2436,Fox,8,7,1,0,0,6,0,0,8,6,6,6,0,0,4,3,4,4,0,0,0,1,
19:55:38,201.0351,Fox,8,2,1,0,0,1,0,0,8,6,6,6,0,0,2,0,4,4,2,3,0,1,
19:55:45,215.4678,Fox,8,1,0,0,0,1,0,0,8,6,6,6,0,0,1,0,4,4,2,3,0,2,
19:56:4,253.1951,Fox,10,3,2,0,0,1,0,0,10,6,6,6,0,0,2,1,5,5,2,3,0,2,
19:56:16,276.1383,Fox,10,3,2,0,0,0,1,0,10,6,6,6,1,0,2,1,5,5,2,3,0,2,
19:56:46,335.6519,Fox,10,3,0,2,0,0,1,0,10,8,6,6,1,0,2,1,5,5,2,3,0,2,
19:57:5,374.1095,Fox,10,3,0,0,2,0,1,0,10,8,8,6,1,0,2,1,5,5,2,3,0,2,
19:57:9,380.2996,Fox,10,2,0,0,1,0,1,0,10,8,8,6,1,0,2,0,5,5,2,4,0,2,
19:57:25,413.6154,Fox,10,2,0,0,1,0,0,1,10,8,8,6,1,1,2,0,5,5,2,4,0,2,
19:57:26,415.0225,Fox,10,1,0,0,1,0,0,0,10,8,8,6,1,1,1,0,5,5,2,4,1,2,
19:57:36,434.6205,Fox,10,1,0,0,0,1,0,0,10,8,8,7,1,1,1,0,5,5,2,4,1,2,
19:57:45,453.212,Fox,10,0,0,0,0,0,0,0,10,8,8,7,1,1,0,0,5,5,2,5,1,2,
