System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:46:5,1.202432,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:46:50,91.1382,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
19:47:11,133.1078,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
19:47:44,199.08,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
19:47:45,201.723,Lion,6,4,0,0,0,4,0,0,6,6,6,6,0,0,2,2,3,3,0,2,0,0,
19:47:47,205.3431,Lion,7,5,1,0,0,4,0,0,7,6,6,6,0,0,3,2,4,3,0,2,0,0,
19:48:3,237.5752,Lion,8,6,2,0,0,4,0,0,8,6,6,6,0,0,3,3,4,4,0,2,0,0,
19:48:32,295.346,Lion,8,6,1,1,0,4,0,0,8,7,6,6,0,0,3,3,4,4,0,2,0,0,
19:48:35,301.0682,Lion,8,6,1,1,0,0,4,0,8,7,6,6,4,0,3,3,4,4,0,2,0,0,
19:48:48,327.6013,Lion,8,6,0,2,0,0,4,0,8,8,6,6,4,0,3,3,4,4,0,2,0,0,
19:48:51,334.1691,Lion,8,5,0,1,0,0,4,0,8,8,6,6,4,0,2,3,4,4,0,3,0,0,
19:49:7,366.3901,Lion,8,4,0,0,0,0,4,0,8,8,6,6,4,0,2,2,4,4,1,3,0,0,
19:49:50,451.0565,Lion,8,4,0,0,0,0,0,4,8,8,6,6,4,4,2,2,4,4,1,3,0,0,
19:49:50,452.044,Lion,8,3,0,0,0,0,0,3,8,8,6,6,4,4,1,2,4,4,1,3,1,0,
19:49:51,453.0311,Lion,8,2,0,0,0,0,0,2,8,8,6,6,4,4,1,1,4,4,1,3,2,0,
19:49:51,454.0169,Lion,8,1,0,0,0,0,0,1,8,8,6,6,4,4,0,1,4,4,1,3,3,0,
19:49:52,455.0413,Lion,8,0,0,0,0,0,0,0,8,8,6,6,4,4,0,0,4,4,1,3,4,0,
