System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:46:5,1.202432,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:46:25,41.06937,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
19:46:29,49.24458,Chicken,6,5,0,5,0,0,0,0,6,6,0,0,0,0,3,2,3,3,0,0,0,1,
19:46:29,49.90825,Chicken,6,4,0,4,0,0,0,0,6,6,0,0,0,0,2,2,3,3,0,0,0,2,
19:46:45,81.12399,Chicken,6,4,0,0,4,0,0,0,6,6,4,0,0,0,2,2,3,3,0,0,0,2,
19:46:46,82.90584,Chicken,6,3,0,0,3,0,0,0,6,6,4,0,0,0,1,2,3,3,0,0,0,3,
19:46:56,103.0242,Chicken,6,2,0,0,2,0,0,0,6,6,4,0,0,0,1,1,3,3,0,0,0,4,
19:47:5,121.128,Chicken,6,2,0,0,0,2,0,0,6,6,4,2,0,0,1,1,3,3,0,0,0,4,
19:47:5,121.9387,Chicken,6,1,0,0,0,1,0,0,6,6,4,2,0,0,0,1,3,3,0,0,0,5,
19:47:29,170.3658,Chicken,6,0,0,0,0,0,0,0,6,6,4,2,0,0,0,0,3,3,1,0,0,5,
