System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:57:18,1.200923,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
2:58:0,83.58034,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
2:58:19,122.103,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
2:58:49,182.5937,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
2:58:59,201.02,Fox,6,2,0,0,0,2,0,0,6,6,6,6,0,0,1,1,2,4,2,2,0,0,
2:59:36,276.0749,Fox,6,2,0,0,0,0,2,0,6,6,6,6,2,0,1,1,2,4,2,2,0,0,
3:0:11,346.7232,Fox,8,4,2,0,0,0,2,0,8,6,6,6,2,0,1,3,2,6,2,2,0,0,
3:0:45,413.5718,Fox,8,4,2,0,0,0,0,2,8,6,6,6,2,2,1,3,2,6,2,2,0,0,
3:0:53,429.2617,Fox,8,4,0,2,0,0,0,2,8,8,6,6,2,2,1,3,2,6,2,2,0,0,
3:1:2,447.8224,Fox,10,6,2,2,0,0,0,2,10,8,6,6,2,2,2,4,3,7,2,2,0,0,
3:1:12,467.7399,Fox,10,6,2,0,2,0,0,2,10,8,8,6,2,2,2,4,3,7,2,2,0,0,
3:1:15,473.7458,Fox,10,4,2,0,2,0,0,0,10,8,8,6,2,2,1,3,3,7,2,2,2,0,
3:1:42,528.2271,Fox,10,4,2,0,0,2,0,0,10,8,8,8,2,2,1,3,3,7,2,2,2,0,
3:1:43,530.3364,Fox,10,4,0,2,0,2,0,0,10,10,8,8,2,2,1,3,3,7,2,2,2,0,
3:1:56,556.2573,Fox,10,2,0,0,0,2,0,0,10,10,8,8,2,2,0,2,3,7,2,4,2,0,
3:2:29,621.7289,Fox,10,2,0,0,0,0,2,0,10,10,8,8,4,2,0,2,3,7,2,4,2,0,
3:3:38,759.2441,Fox,10,2,0,0,0,0,0,2,10,10,8,8,4,4,0,2,3,7,2,4,2,0,
3:4:23,849.4278,Fox,10,1,0,0,0,0,0,1,10,10,8,8,4,4,0,1,3,7,2,4,3,0,
3:4:43,889.53,Fox,10,0,0,0,0,0,0,0,10,10,8,8,4,4,0,0,3,7,2,4,4,0,
