System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:57:18,1.200923,Lion,4,4,4,0,0,0,0,0,4,0,0,0,0,0,3,1,3,1,0,0,0,0,
2:58:4,91.10549,Lion,4,4,0,4,0,0,0,0,4,4,0,0,0,0,3,1,3,1,0,0,0,0,
2:58:25,133.1069,Lion,4,4,0,0,4,0,0,0,4,4,4,0,0,0,3,1,3,1,0,0,0,0,
2:58:58,199.1363,Lion,4,4,0,0,0,4,0,0,4,4,4,4,0,0,3,1,3,1,0,0,0,0,
2:59:39,282.801,Lion,5,5,1,0,0,4,0,0,5,4,4,4,0,0,3,2,3,2,0,0,0,0,
2:59:49,301.0796,Lion,5,5,1,0,0,0,4,0,5,4,4,4,4,0,3,2,3,2,0,0,0,0,
3:0:18,359.6942,Lion,6,6,2,0,0,0,4,0,6,4,4,4,4,0,4,2,4,2,0,0,0,0,
3:0:24,372.8527,Lion,6,6,1,1,0,0,4,0,6,5,4,4,4,0,4,2,4,2,0,0,0,0,
3:0:35,393.6823,Lion,6,5,1,0,0,0,4,0,6,5,4,4,4,0,4,1,4,2,0,1,0,0,
3:1:3,449.7184,Lion,6,5,0,1,0,0,4,0,6,6,4,4,4,0,4,1,4,2,0,1,0,0,
3:1:4,451.1441,Lion,6,5,0,1,0,0,0,4,6,6,4,4,4,4,4,1,4,2,0,1,0,0,
3:1:13,470.5773,Lion,6,4,0,0,0,0,0,4,6,6,4,4,4,4,3,1,4,2,1,1,0,0,
3:1:19,481.1996,Lion,6,3,0,0,0,0,0,3,6,6,4,4,4,4,2,1,4,2,1,1,1,0,
3:1:24,491.244,Lion,6,1,0,0,0,0,0,1,6,6,4,4,4,4,1,0,4,2,1,1,3,0,
3:1:59,561.4869,Lion,6,0,0,0,0,0,0,0,6,6,4,4,4,4,0,0,4,2,1,1,4,0,
