System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:57:18,1.200923,Chicken,8,7,7,0,0,0,0,0,8,0,0,0,0,0,2,5,3,5,0,0,0,1,
2:57:23,11.67434,Chicken,8,6,6,0,0,0,0,0,8,0,0,0,0,0,2,4,3,5,0,0,0,2,
2:57:38,41.0964,Chicken,8,6,0,6,0,0,0,0,8,6,0,0,0,0,2,4,3,5,0,0,0,2,
2:57:40,43.56445,Chicken,8,5,0,5,0,0,0,0,8,6,0,0,0,0,2,3,3,5,0,0,0,3,
2:57:59,81.11646,Chicken,8,5,0,0,5,0,0,0,8,6,5,0,0,0,2,3,3,5,0,0,0,3,
2:58:19,121.0847,Chicken,8,5,0,0,0,5,0,0,8,6,5,5,0,0,2,3,3,5,0,0,0,3,
2:58:41,166.7196,Chicken,11,8,3,0,0,5,0,0,11,6,5,5,0,0,4,4,5,6,0,0,0,3,
2:58:43,170.3674,Chicken,11,6,3,0,0,3,0,0,11,6,5,5,0,0,3,3,5,6,1,1,0,3,
2:58:57,197.5914,Chicken,11,5,2,0,0,3,0,0,11,6,5,5,0,0,3,2,5,6,1,1,0,4,
2:58:59,201.1192,Chicken,11,5,2,0,0,0,3,0,11,6,5,5,3,0,3,2,5,6,1,1,0,4,
2:59:1,206.7794,Chicken,11,5,0,2,0,0,3,0,11,8,5,5,3,0,3,2,5,6,1,1,0,4,
2:59:5,214.8864,Chicken,11,4,0,1,0,0,3,0,11,8,5,5,3,0,2,2,5,6,1,1,0,5,
2:59:12,227.8576,Chicken,11,3,0,1,0,0,2,0,11,8,5,5,3,0,1,2,5,6,1,1,0,6,
2:59:21,246.7496,Chicken,11,3,0,0,1,0,2,0,11,8,6,5,3,0,1,2,5,6,1,1,0,6,
2:59:24,252.1395,Chicken,11,2,0,0,0,0,2,0,11,8,6,5,3,0,0,2,5,6,1,2,0,6,
2:59:41,285.3949,Chicken,11,1,0,0,0,0,1,0,11,8,6,5,3,0,0,1,5,6,1,2,0,7,
2:59:46,296.2865,Chicken,11,0,0,0,0,0,0,0,11,8,6,5,3,0,0,0,5,6,2,2,0,7,
