System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:38:33,1.200358,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
0:39:14,83.6088,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
0:39:34,122.1626,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
0:40:4,182.6785,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,4,2,4,2,0,0,0,0,
0:40:13,201.0103,Dog,6,3,0,0,0,3,0,0,6,6,6,6,0,0,2,1,4,2,0,3,0,0,
0:40:53,276.1564,Dog,6,3,0,0,0,0,3,0,6,6,6,6,3,0,2,1,4,2,0,3,0,0,
0:41:25,340.4652,Dog,6,2,0,0,0,0,2,0,6,6,6,6,3,0,1,1,4,2,0,4,0,0,


























































0:42:2,413.6389,Dog,6,1,0,0,0,0,0,1,6,6,6,6,3,2,1,0,4,2,0,4,1,0,
0:42:7,423.6973,Dog,6,0,0,0,0,0,0,0,6,6,6,6,3,2,0,0,4,2,0,4,2,0,
