System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:38:33,1.200358,Cow,10,10,10,0,0,0,0,0,10,0,0,0,0,0,2,8,2,8,0,0,0,0,
0:39:22,98.67641,Cow,10,10,0,10,0,0,0,0,10,10,0,0,0,0,2,8,2,8,0,0,0,0,
0:39:45,144.1351,Cow,10,10,0,0,10,0,0,0,10,10,10,0,0,0,2,8,2,8,0,0,0,0,
0:40:14,203.4311,Cow,10,8,0,0,8,0,0,0,10,10,10,0,0,0,1,7,2,8,2,0,0,0,
0:40:20,215.6331,Cow,10,8,0,0,0,8,0,0,10,10,10,8,0,0,1,7,2,8,2,0,0,0,
0:41:18,326.1229,Cow,10,8,0,0,0,0,8,0,10,10,10,8,8,0,1,7,2,8,2,0,0,0,
0:41:52,394.8119,Cow,11,9,1,0,0,0,8,0,11,10,10,8,8,0,1,8,2,9,2,0,0,0,
0:42:39,488.5618,Cow,11,7,1,0,0,0,0,6,11,10,10,8,8,8,1,6,2,9,2,0,2,0,
0:42:41,492.2615,Cow,11,7,0,1,0,0,0,6,11,11,10,8,8,8,1,6,2,9,2,0,2,0,
0:42:44,497.1172,Cow,12,8,1,1,0,0,0,6,12,11,10,8,8,8,2,6,3,9,2,0,2,0,
0:42:49,508.5895,Cow,12,6,1,1,0,0,0,4,12,11,10,8,8,8,1,5,3,9,2,0,4,0,
0:42:55,518.6,Cow,12,5,1,1,0,0,0,3,12,11,10,8,8,8,1,4,3,9,2,0,5,0,
0:42:58,524.7344,Cow,12,4,1,0,0,0,0,3,12,11,10,8,8,8,1,3,3,9,3,0,5,0,
0:43:0,528.6124,Cow,12,3,1,0,0,0,0,2,12,11,10,8,8,8,1,2,3,9,3,0,6,0,
0:43:5,538.6251,Cow,12,2,1,0,0,0,0,1,12,11,10,8,8,8,1,1,3,9,3,0,7,0,
0:43:10,548.6389,Cow,12,1,1,0,0,0,0,0,12,11,10,8,8,8,1,0,3,9,3,0,8,0,
0:43:33,594.6213,Cow,12,1,0,1,0,0,0,0,12,12,10,8,8,8,1,0,3,9,3,0,8,0,
0:43:49,627.0814,Cow,12,0,0,0,0,0,0,0,12,12,10,8,8,8,0,0,3,9,4,0,8,0,
