System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:38:33,1.200358,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
0:39:18,91.12855,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
0:39:39,133.1712,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
0:40:2,179.4984,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,3,4,3,4,0,0,0,0,
0:40:12,199.1254,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,3,4,3,4,0,0,0,0,
0:40:14,201.7471,Lion,7,4,1,0,0,3,0,0,7,6,6,6,0,0,2,2,3,4,1,2,0,0,
0:40:22,218.4161,Lion,8,5,2,0,0,3,0,0,8,6,6,6,0,0,3,2,4,4,1,2,0,0,
0:40:30,235.1798,Lion,8,4,2,0,0,2,0,0,8,6,6,6,0,0,3,1,4,4,1,3,0,0,
0:40:31,237.522,Lion,8,3,2,0,0,1,0,0,8,6,6,6,0,0,2,1,4,4,1,4,0,0,
0:40:50,269.709,Lion,8,3,1,1,0,1,0,0,8,7,6,6,0,0,2,1,4,4,1,4,0,0,
0:41:5,301.1409,Lion,8,3,1,1,0,0,1,0,8,7,6,6,1,0,2,1,4,4,1,4,0,0,
0:41:9,308.4297,Lion,8,3,0,2,0,0,1,0,8,8,6,6,1,0,2,1,4,4,1,4,0,0,
0:41:10,311.5033,Lion,8,3,0,1,1,0,1,0,8,8,7,6,1,0,2,1,4,4,1,4,0,0,
0:41:15,321.4821,Lion,8,2,0,1,0,0,1,0,8,8,7,6,1,0,2,0,4,4,1,5,0,0,
0:41:29,347.2163,Lion,8,1,0,0,0,0,1,0,8,8,7,6,1,0,1,0,4,4,2,5,0,0,
0:42:21,451.1629,Lion,8,1,0,0,0,0,0,1,8,8,7,6,1,1,1,0,4,4,2,5,0,0,
0:42:26,461.1991,Lion,8,0,0,0,0,0,0,0,8,8,7,6,1,1,0,0,4,4,2,5,1,0,
