System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:38:33,1.200358,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
0:39:14,83.6088,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
0:39:34,122.1626,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
0:39:43,141.3446,Fox,6,5,0,0,5,0,0,0,6,6,6,0,0,0,3,2,4,2,0,0,0,1,
0:40:4,182.6785,Fox,6,5,0,0,0,5,0,0,6,6,6,5,0,0,3,2,4,2,0,0,0,1,
0:40:11,196.6429,Fox,8,7,2,0,0,5,0,0,8,6,6,5,0,0,5,2,6,2,0,0,0,1,
0:40:13,201.0103,Fox,8,4,2,0,0,2,0,0,8,6,6,5,0,0,3,1,6,2,1,2,0,1,
0:40:53,276.1564,Fox,8,4,2,0,0,0,2,0,8,6,6,5,2,0,3,1,6,2,1,2,0,1,
0:40:54,279.1821,Fox,8,4,0,2,0,0,2,0,8,8,6,5,2,0,3,1,6,2,1,2,0,1,
0:41:14,317.6396,Fox,8,4,0,0,2,0,2,0,8,8,8,5,2,0,3,1,6,2,1,2,0,1,
0:41:17,323.8502,Fox,8,2,0,0,0,0,2,0,8,8,8,5,2,0,1,1,6,2,1,4,0,1,
0:41:25,340.7225,Fox,8,1,0,0,0,0,1,0,8,8,8,5,2,0,0,1,6,2,1,5,0,1,























































0:42:2,413.6389,Fox,8,0,0,0,0,0,0,0,8,8,8,5,2,1,0,0,6,2,1,5,1,1,
