System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
1:3:40,1.205217,Pig,10,10,10,0,0,0,0,0,10,0,0,0,0,0,7,3,7,3,0,0,0,0,
1:4:18,76.08768,Pig,10,10,0,10,0,0,0,0,10,10,0,0,0,0,7,3,7,3,0,0,0,0,
1:4:28,96.47234,Pig,10,9,0,9,0,0,0,0,10,10,0,0,0,0,6,3,7,3,0,0,0,1,
1:4:30,99.77691,Pig,10,8,0,8,0,0,0,0,10,10,0,0,0,0,5,3,7,3,0,0,0,2,
1:4:35,111.1302,Pig,10,8,0,0,8,0,0,0,10,10,8,0,0,0,5,3,7,3,0,0,0,2,
1:4:53,146.8905,Pig,10,7,0,0,7,0,0,0,10,10,8,0,0,0,4,3,7,3,0,0,0,3,
1:5:1,163.6026,Pig,10,6,0,0,6,0,0,0,10,10,8,0,0,0,3,3,7,3,0,0,0,4,
1:5:3,166.087,Pig,10,6,0,0,0,6,0,0,10,10,8,6,0,0,3,3,7,3,0,0,0,4,
1:5:12,184.9271,Pig,10,5,0,0,0,5,0,0,10,10,8,6,0,0,3,2,7,3,0,0,0,5,
1:5:20,200.2746,Pig,10,3,0,0,0,3,0,0,10,10,8,6,0,0,2,1,7,3,2,0,0,5,
1:5:22,203.7091,Pig,14,7,4,0,0,3,0,0,14,10,8,6,0,0,3,4,8,6,2,0,0,5,
1:5:45,251.1409,Pig,14,7,4,0,0,0,3,0,14,10,8,6,3,0,3,4,8,6,2,0,0,5,
1:5:51,261.9368,Pig,18,11,8,0,0,0,3,0,18,10,8,6,3,0,5,6,10,8,2,0,0,5,
1:5:56,271.6862,Pig,18,10,7,0,0,0,3,0,18,10,8,6,3,0,5,5,10,8,2,0,0,6,
1:5:59,278.7144,Pig,18,10,4,3,0,0,3,0,18,13,8,6,3,0,5,5,10,8,2,0,0,6,
1:6:3,285.7169,Pig,18,9,4,3,0,0,2,0,18,13,8,6,3,0,4,5,10,8,2,0,0,7,
1:6:6,293.4943,Pig,18,8,4,2,0,0,2,0,18,13,8,6,3,0,3,5,10,8,2,0,0,8,
1:6:17,313.7673,Pig,18,8,4,0,2,0,2,0,18,13,10,6,3,0,3,5,10,8,2,0,0,8,
1:6:24,329.0022,Pig,18,7,4,0,1,0,2,0,18,13,10,6,3,0,3,4,10,8,3,0,0,8,
1:6:28,336.9829,Pig,18,7,0,4,1,0,2,0,18,17,10,6,3,0,3,4,10,8,3,0,0,8,
1:6:44,368.6967,Pig,18,7,0,4,0,1,2,0,18,17,10,7,3,0,3,4,10,8,3,0,0,8,
1:6:46,372.0039,Pig,18,7,0,0,4,1,2,0,18,17,14,7,3,0,3,4,10,8,3,0,0,8,
1:6:48,376.0825,Pig,18,6,0,0,4,1,0,1,18,17,14,7,3,2,3,3,10,8,3,0,1,8,
1:6:53,386.0917,Pig,18,5,0,0,4,1,0,0,18,17,14,7,3,2,2,3,10,8,3,0,2,8,
1:7:12,425.519,Pig,22,9,4,0,4,1,0,0,22,17,14,7,3,2,4,5,12,10,3,0,2,8,
1:7:13,426.9517,Pig,22,9,4,0,0,5,0,0,22,17,14,11,3,2,4,5,12,10,3,0,2,8,
1:7:19,438.9601,Pig,22,8,3,0,0,5,0,0,22,17,14,11,3,2,3,5,12,10,3,0,2,9,
1:7:27,453.7651,Pig,22,8,3,0,0,4,1,0,22,17,14,11,4,2,3,5,12,10,3,0,2,9,
