System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:25:6,1.207889,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
20:25:54,98.58061,Cow,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
20:26:17,144.1234,Cow,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
20:26:53,215.5945,Cow,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
20:27:4,237.9626,Cow,7,7,1,0,0,6,0,0,7,6,6,6,0,0,3,4,3,4,0,0,0,0,
20:27:48,325.9781,Cow,8,8,2,0,0,6,0,0,8,6,6,6,0,0,3,5,3,5,0,0,0,0,
20:27:48,326.1034,Cow,8,8,2,0,0,0,6,0,8,6,6,6,6,0,3,5,3,5,0,0,0,0,
20:27:53,335.4778,Cow,8,8,1,1,0,0,6,0,8,7,6,6,6,0,3,5,3,5,0,0,0,0,
20:28:8,366.2999,Cow,9,9,2,1,0,0,6,0,9,7,6,6,6,0,4,5,4,5,0,0,0,0,
20:28:16,380.9744,Cow,9,9,2,0,1,0,6,0,9,7,7,6,6,0,4,5,4,5,0,0,0,0,
20:28:37,423.4821,Cow,9,9,1,1,1,0,6,0,9,8,7,6,6,0,4,5,4,5,0,0,0,0,
20:28:38,424.7917,Cow,10,10,2,1,1,0,6,0,10,8,7,6,6,0,4,6,4,6,0,0,0,0,
20:28:51,452.4662,Cow,10,10,2,1,0,1,6,0,10,8,7,7,6,0,4,6,4,6,0,0,0,0,
20:28:53,455.7643,Cow,11,11,3,1,0,1,6,0,11,8,7,7,6,0,5,6,5,6,0,0,0,0,
20:28:53,455.9358,Cow,11,10,3,0,0,1,6,0,11,8,7,7,6,0,5,5,5,6,1,0,0,0,
20:28:57,463.8309,Cow,11,10,2,1,0,1,6,0,11,9,7,7,6,0,5,5,5,6,1,0,0,0,
20:29:9,488.6077,Cow,11,10,2,1,0,1,0,6,11,9,7,7,6,6,5,5,5,6,1,0,0,0,
20:29:10,489.0281,Cow,11,9,2,1,0,1,0,5,11,9,7,7,6,6,5,4,5,6,1,0,1,0,
20:29:11,491.0555,Cow,11,7,2,1,0,1,0,3,11,9,7,7,6,6,5,2,5,6,1,0,3,0,
20:29:12,493.035,Cow,11,6,2,1,0,1,0,2,11,9,7,7,6,6,4,2,5,6,1,0,4,0,
20:29:12,494.0225,Cow,11,4,2,1,0,1,0,0,11,9,7,7,6,6,3,1,5,6,1,0,6,0,
20:29:13,496.2504,Cow,11,3,2,0,0,1,0,0,11,9,7,7,6,6,2,1,5,6,2,0,6,0,
20:29:26,522.3184,Cow,11,3,1,1,0,1,0,0,11,10,7,7,6,6,2,1,5,6,2,0,6,0,
20:29:40,549.2745,Cow,12,4,2,1,0,1,0,0,12,10,7,7,6,6,2,2,5,7,2,0,6,0,
20:29:42,553.3055,Cow,12,4,1,2,0,1,0,0,12,11,7,7,6,6,2,2,5,7,2,0,6,0,
20:29:47,562.985,Cow,12,4,1,2,0,0,1,0,12,11,7,7,7,6,2,2,5,7,2,0,6,0,
20:29:49,567.8008,Cow,12,4,1,1,1,0,1,0,12,11,8,7,7,6,2,2,5,7,2,0,6,0,
20:29:58,585.7612,Cow,12,3,1,0,1,0,1,0,12,11,8,7,7,6,1,2,5,7,3,0,6,0,
20:30:25,639.3058,Cow,12,3,1,0,0,1,1,0,12,11,8,8,7,6,1,2,5,7,3,0,6,0,
20:30:29,646.7958,Cow,12,3,0,1,0,1,1,0,12,12,8,8,7,6,1,2,5,7,3,0,6,0,
20:30:51,692.2983,Cow,12,3,0,0,1,1,1,0,12,12,9,8,7,6,1,2,5,7,3,0,6,0,
20:31:8,725.5129,Cow,12,3,0,0,1,1,0,1,12,12,9,8,7,7,1,2,5,7,3,0,6,0,
20:31:8,725.9412,Cow,12,2,0,0,1,1,0,0,12,12,9,8,7,7,0,2,5,7,3,0,7,0,
20:31:20,749.8212,Cow,12,2,0,0,1,0,1,0,12,12,9,8,8,7,0,2,5,7,3,0,7,0,
20:31:27,763.8148,Cow,12,2,0,0,0,1,1,0,12,12,9,9,8,7,0,2,5,7,3,0,7,0,
20:32:22,874.2989,Cow,12,2,0,0,0,0,2,0,12,12,9,9,9,7,0,2,5,7,3,0,7,0,
