System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:11:36,1.212236,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
17:11:36,2.349495,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,1,4,2,4,0,0,0,1,
17:11:47,23.94684,Pig,6,4,4,0,0,0,0,0,6,0,0,0,0,0,1,3,2,4,0,0,0,2,
17:12:13,76.0951,Pig,6,4,0,4,0,0,0,0,6,4,0,0,0,0,1,3,2,4,0,0,0,2,
17:12:31,111.1384,Pig,6,4,0,0,4,0,0,0,6,4,4,0,0,0,1,3,2,4,0,0,0,2,
17:12:44,139.0311,Pig,6,3,0,0,3,0,0,0,6,4,4,0,0,0,1,2,2,4,0,0,0,3,
17:12:51,152.2558,Pig,6,2,0,0,2,0,0,0,6,4,4,0,0,0,1,1,2,4,0,0,0,4,
17:12:58,166.1262,Pig,6,2,0,0,0,2,0,0,6,4,4,2,0,0,1,1,2,4,0,0,0,4,
17:13:15,200.2609,Pig,6,1,0,0,0,1,0,0,6,4,4,2,0,0,1,0,2,4,1,0,0,4,
17:13:41,251.1115,Pig,6,1,0,0,0,0,1,0,6,4,4,2,1,0,1,0,2,4,1,0,0,4,
17:13:53,276.4101,Pig,6,0,0,0,0,0,0,0,6,4,4,2,1,0,0,0,2,4,1,0,0,5,
