System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:11:36,1.212236,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
17:12:17,83.62322,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
17:12:36,122.0988,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
17:13:2,174.4959,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,3,5,3,5,0,0,0,0,
17:13:6,182.62,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,3,5,3,5,0,0,0,0,
17:13:15,201.0074,Fox,8,4,2,0,0,2,0,0,8,6,6,6,0,0,2,2,3,5,0,4,0,0,
17:13:43,257.0132,Fox,8,4,0,2,0,2,0,0,8,8,6,6,0,0,2,2,3,5,0,4,0,0,
17:13:53,276.102,Fox,8,4,0,2,0,0,2,0,8,8,6,6,2,0,2,2,3,5,0,4,0,0,
17:14:3,295.5324,Fox,8,4,0,0,2,0,2,0,8,8,8,6,2,0,2,2,3,5,0,4,0,0,
17:14:6,301.63,Fox,8,2,0,0,0,0,2,0,8,8,8,6,2,0,0,2,3,5,1,5,0,0,
17:14:32,354.0573,Fox,8,1,0,0,0,0,1,0,8,8,8,6,2,0,0,1,3,5,1,5,0,1,
17:15:2,413.5855,Fox,8,1,0,0,0,0,0,1,8,8,8,6,2,1,0,1,3,5,1,5,0,1,
17:15:5,419.063,Fox,8,0,0,0,0,0,0,0,8,8,8,6,2,1,0,0,3,5,1,5,1,1,
